"Fecha","Último","Apertura","Máximo","Mínimo","% var."
"30.08.2024","29,900","29,900","29,900","29,900","0,57%"
"29.08.2024","29,730","29,730","29,730","29,730","-0,03%"
"28.08.2024","29,740","29,740","29,740","29,740","-0,10%"
"27.08.2024","29,770","29,770","29,770","29,770","0,78%"
"23.08.2024","29,540","29,540","29,540","29,540","0,20%"
"22.08.2024","29,480","29,480","29,480","29,480","0,55%"
"21.08.2024","29,320","29,320","29,320","29,320","-0,20%"
"20.08.2024","29,380","29,380","29,380","29,380","0,75%"
"19.08.2024","29,160","29,160","29,160","29,160","0,62%"
"16.08.2024","28,980","28,980","28,980","28,980","2,22%"
"14.08.2024","28,350","28,350","28,350","28,350","0,71%"
"13.08.2024","28,150","28,150","28,150","28,150","0,79%"
"12.08.2024","27,930","27,930","27,930","27,930","0,07%"
"09.08.2024","27,910","27,910","27,910","27,910","0,69%"
"08.08.2024","27,720","27,720","27,720","27,720","-1,28%"
"07.08.2024","28,080","28,080","28,080","28,080","2,07%"
"06.08.2024","27,510","27,510","27,510","27,510","2,46%"
"05.08.2024","26,850","26,850","26,850","26,850","-4,69%"
"02.08.2024","28,170","28,170","28,170","28,170","-4,90%"
"01.08.2024","29,620","29,620","29,620","29,620","-0,17%"
"31.07.2024","29,670","29,670","29,670","29,670","0,51%"
"30.07.2024","29,520","29,520","29,520","29,520","-0,03%"
"29.07.2024","29,530","29,530","29,530","29,530","-0,10%"
"26.07.2024","29,560","29,560","29,560","29,560","2,07%"
"25.07.2024","28,960","28,960","28,960","28,960","-1,03%"
"24.07.2024","29,260","29,260","29,260","29,260","-0,20%"
"23.07.2024","29,320","29,320","29,320","29,320","1,14%"
"22.07.2024","28,990","28,990","28,990","28,990","-0,10%"
"19.07.2024","29,020","29,020","29,020","29,020","-1,99%"
"18.07.2024","29,610","29,610","29,610","29,610","-1,00%"
"17.07.2024","29,910","29,910","29,910","29,910","1,12%"
"16.07.2024","29,580","29,580","29,580","29,580","1,41%"
"15.07.2024","29,170","29,170","29,170","29,170","0,38%"
"12.07.2024","29,060","29,060","29,060","29,060","1,43%"
"11.07.2024","28,650","28,650","28,650","28,650","1,99%"
"10.07.2024","28,090","28,090","28,090","28,090","0,14%"
"09.07.2024","28,050","28,050","28,050","28,050","-0,57%"
"08.07.2024","28,210","28,210","28,210","28,210","0,28%"
"05.07.2024","28,130","28,130","28,130","28,130","-0,28%"
"03.07.2024","28,210","28,210","28,210","28,210","0,71%"
"02.07.2024","28,010","28,010","28,010","28,010","-0,57%"
"01.07.2024","28,170","28,170","28,170","28,170","-0,14%"
"28.06.2024","28,210","28,210","28,210","28,210","0,50%"
"27.06.2024","28,070","28,070","28,070","28,070","0,43%"
"26.06.2024","27,950","27,950","27,950","27,950","-0,14%"
"25.06.2024","27,990","27,990","27,990","27,990","-0,50%"
"24.06.2024","28,130","28,130","28,130","28,130","1,19%"
"21.06.2024","27,800","27,800","27,800","27,800","-1,00%"
"20.06.2024","28,080","28,080","28,080","28,080","0,25%"
"18.06.2024","28,010","28,010","28,010","28,010","1,12%"
"17.06.2024","27,700","27,700","27,700","27,700","-0,22%"
"14.06.2024","27,760","27,760","27,760","27,760","-1,39%"
"13.06.2024","28,150","28,150","28,150","28,150","-1,75%"
"12.06.2024","28,650","28,650","28,650","28,650","2,80%"
"11.06.2024","27,870","27,870","27,870","27,870","-0,36%"
"10.06.2024","27,970","27,970","27,970","27,970","-0,67%"
"07.06.2024","28,160","28,160","28,160","28,160","-0,95%"
"06.06.2024","28,430","28,430","28,430","28,430","0,96%"
"05.06.2024","28,160","28,160","28,160","28,160","-0,46%"
"04.06.2024","28,290","28,290","28,290","28,290","-1,15%"
"03.06.2024","28,620","28,620","28,620","28,620","0,14%"
"31.05.2024","28,580","28,580","28,580","28,580","0,81%"
"30.05.2024","28,350","28,350","28,350","28,350","0,60%"
"29.05.2024","28,180","28,180","28,180","28,180","-1,33%"
"28.05.2024","28,560","28,560","28,560","28,560","0,85%"
"24.05.2024","28,320","28,320","28,320","28,320","-0,21%"
"23.05.2024","28,380","28,380","28,380","28,380","-0,77%"
"22.05.2024","28,600","28,600","28,600","28,600","-0,21%"
"21.05.2024","28,660","28,660","28,660","28,660","0,32%"
"17.05.2024","28,570","28,570","28,570","28,570","-0,21%"
"16.05.2024","28,630","28,630","28,630","28,630","0,17%"
"15.05.2024","28,580","28,580","28,580","28,580","0,67%"
"14.05.2024","28,390","28,390","28,390","28,390","0,07%"
"13.05.2024","28,370","28,370","28,370","28,370","-0,11%"
"10.05.2024","28,400","28,400","28,400","28,400","1,94%"
"08.05.2024","27,860","27,860","27,860","27,860","-0,78%"
"07.05.2024","28,080","28,080","28,080","28,080","0,97%"
"03.05.2024","27,810","27,810","27,810","27,810","2,32%"
"02.05.2024","27,180","27,180","27,180","27,180","-0,40%"
"30.04.2024","27,290","27,290","27,290","27,290","0,15%"
"29.04.2024","27,250","27,250","27,250","27,250","0,41%"
"26.04.2024","27,140","27,140","27,140","27,140","1,57%"
"25.04.2024","26,720","26,720","26,720","26,720","-2,16%"
"24.04.2024","27,310","27,310","27,310","27,310","1,11%"
"23.04.2024","27,010","27,010","27,010","27,010","1,54%"
"22.04.2024","26,600","26,600","26,600","26,600","0,23%"
"19.04.2024","26,540","26,540","26,540","26,540","-0,11%"
"18.04.2024","26,570","26,570","26,570","26,570","-0,78%"
"17.04.2024","26,780","26,780","26,780","26,780","0,98%"
"16.04.2024","26,520","26,520","26,520","26,520","-2,89%"
"15.04.2024","27,310","27,310","27,310","27,310","-0,18%"
"12.04.2024","27,360","27,360","27,360","27,360","-0,47%"
"11.04.2024","27,490","27,490","27,490","27,490","0,07%"
"10.04.2024","27,470","27,470","27,470","27,470","-1,79%"
"09.04.2024","27,970","27,970","27,970","27,970","0,18%"
"08.04.2024","27,920","27,920","27,920","27,920","0,69%"
"05.04.2024","27,730","27,730","27,730","27,730","-1,39%"
"04.04.2024","28,120","28,120","28,120","28,120","1,15%"
"03.04.2024","27,800","27,800","27,800","27,800","0,00%"
"02.04.2024","27,800","27,800","27,800","27,800","-2,46%"
"28.03.2024","28,500","28,500","28,500","28,500","1,03%"
"27.03.2024","28,210","28,210","28,210","28,210","0,18%"
"26.03.2024","28,160","28,160","28,160","28,160","-0,04%"
"25.03.2024","28,170","28,170","28,170","28,170","0,32%"
"22.03.2024","28,080","28,080","28,080","28,080","-1,02%"
"21.03.2024","28,370","28,370","28,370","28,370","2,01%"
"20.03.2024","27,810","27,810","27,810","27,810","0,65%"
"19.03.2024","27,630","27,630","27,630","27,630","-0,61%"
"18.03.2024","27,800","27,800","27,800","27,800","-0,07%"
"15.03.2024","27,820","27,820","27,820","27,820","0,11%"
"14.03.2024","27,790","27,790","27,790","27,790","-0,82%"
"13.03.2024","28,020","28,020","28,020","28,020","0,21%"
"12.03.2024","27,960","27,960","27,960","27,960","0,65%"
"11.03.2024","27,780","27,780","27,780","27,780","-1,80%"
"08.03.2024","28,290","28,290","28,290","28,290","0,86%"
"07.03.2024","28,050","28,050","28,050","28,050","0,65%"
"06.03.2024","27,870","27,870","27,870","27,870","0,22%"
"05.03.2024","27,810","27,810","27,810","27,810","-0,54%"
"04.03.2024","27,960","27,960","27,960","27,960","1,01%"
"01.03.2024","27,680","27,680","27,680","27,680","-0,36%"
"29.02.2024","27,780","27,780","27,780","27,780","1,13%"
"28.02.2024","27,470","27,470","27,470","27,470","0,48%"
"27.02.2024","27,340","27,340","27,340","27,340","0,81%"
"26.02.2024","27,120","27,120","27,120","27,120","0,71%"
"23.02.2024","26,930","26,930","26,930","26,930","0,26%"
"22.02.2024","26,860","26,860","26,860","26,860","1,02%"
"21.02.2024","26,590","26,590","26,590","26,590","-0,23%"
"20.02.2024","26,650","26,650","26,650","26,650","-0,71%"
"16.02.2024","26,840","26,840","26,840","26,840","-0,22%"
"15.02.2024","26,900","26,900","26,900","26,900","1,36%"
"14.02.2024","26,540","26,540","26,540","26,540","1,07%"
"13.02.2024","26,260","26,260","26,260","26,260","-2,16%"
"12.02.2024","26,840","26,840","26,840","26,840","1,17%"
"09.02.2024","26,530","26,530","26,530","26,530","0,95%"
"08.02.2024","26,280","26,280","26,280","26,280","0,92%"
"07.02.2024","26,040","26,040","26,040","26,040","-0,19%"
"06.02.2024","26,090","26,090","26,090","26,090","0,54%"
"05.02.2024","25,950","25,950","25,950","25,950","-0,84%"
"02.02.2024","26,170","26,170","26,170","26,170","-0,15%"
"01.02.2024","26,210","26,210","26,210","26,210","-1,09%"
"31.01.2024","26,500","26,500","26,500","26,500","-0,15%"
"30.01.2024","26,540","26,540","26,540","26,540","1,07%"
"29.01.2024","26,260","26,260","26,260","26,260","-0,11%"
"26.01.2024","26,290","26,290","26,290","26,290","0,08%"
"25.01.2024","26,270","26,270","26,270","26,270","0,00%"
"24.01.2024","26,270","26,270","26,270","26,270","-0,08%"
"23.01.2024","26,290","26,290","26,290","26,290","-0,04%"
"22.01.2024","26,300","26,300","26,300","26,300","2,22%"
"19.01.2024","25,730","25,730","25,730","25,730","0,27%"
"18.01.2024","25,660","25,660","25,660","25,660","0,94%"
"17.01.2024","25,420","25,420","25,420","25,420","-1,20%"
"16.01.2024","25,730","25,730","25,730","25,730","-1,76%"
"12.01.2024","26,190","26,190","26,190","26,190","1,04%"
"11.01.2024","25,920","25,920","25,920","25,920","-0,08%"
"10.01.2024","25,940","25,940","25,940","25,940","0,23%"
"09.01.2024","25,880","25,880","25,880","25,880","0,43%"
"08.01.2024","25,770","25,770","25,770","25,770","0,12%"
"05.01.2024","25,740","25,740","25,740","25,740","0,19%"
"04.01.2024","25,690","25,690","25,690","25,690","-0,12%"
"03.01.2024","25,720","25,720","25,720","25,720","-1,49%"
"02.01.2024","26,110","26,110","26,110","26,110","-1,14%"
"29.12.2023","26,410","26,410","26,410","26,410","-0,26%"
"28.12.2023","26,480","26,480","26,480","26,480","-0,23%"
"27.12.2023","26,540","26,540","26,540","26,540","0,64%"
"22.12.2023","26,370","26,370","26,370","26,370","1,35%"
"21.12.2023","26,020","26,020","26,020","26,020","-0,08%"
"20.12.2023","26,040","26,040","26,040","26,040","-0,34%"
"19.12.2023","26,130","26,130","26,130","26,130","0,81%"
"18.12.2023","25,920","25,920","25,920","25,920","0,47%"
"15.12.2023","25,800","25,800","25,800","25,800","-0,31%"
"14.12.2023","25,880","25,880","25,880","25,880","4,61%"
"13.12.2023","24,740","24,740","24,740","24,740","0,41%"
"12.12.2023","24,640","24,640","24,640","24,640","-0,08%"
"11.12.2023","24,660","24,660","24,660","24,660","-0,96%"
"08.12.2023","24,900","24,900","24,900","24,900","0,61%"
"07.12.2023","24,750","24,750","24,750","24,750","-1,16%"
"06.12.2023","25,040","25,040","25,040","25,040","0,76%"
"05.12.2023","24,850","24,850","24,850","24,850","-0,36%"
"04.12.2023","24,940","24,940","24,940","24,940","1,42%"
"01.12.2023","24,590","24,590","24,590","24,590","0,24%"
"30.11.2023","24,530","24,530","24,530","24,530","-0,81%"
"29.11.2023","24,730","24,730","24,730","24,730","0,94%"
"28.11.2023","24,500","24,500","24,500","24,500","-0,04%"
"27.11.2023","24,510","24,510","24,510","24,510","-0,08%"
"24.11.2023","24,530","24,530","24,530","24,530","0,70%"
"22.11.2023","24,360","24,360","24,360","24,360","0,08%"
"21.11.2023","24,340","24,340","24,340","24,340","0,00%"
"20.11.2023","24,340","24,340","24,340","24,340","0,33%"
"17.11.2023","24,260","24,260","24,260","24,260","0,37%"
"16.11.2023","24,170","24,170","24,170","24,170","-0,82%"
"15.11.2023","24,370","24,370","24,370","24,370","0,99%"
"14.11.2023","24,130","24,130","24,130","24,130","3,34%"
"13.11.2023","23,350","23,350","23,350","23,350","0,26%"
"10.11.2023","23,290","23,290","23,290","23,290","-0,94%"
"09.11.2023","23,510","23,510","23,510","23,510","0,30%"
"08.11.2023","23,440","23,440","23,440","23,440","0,04%"
"07.11.2023","23,430","23,430","23,430","23,430","-0,64%"
"06.11.2023","23,580","23,580","23,580","23,580","-0,42%"
"03.11.2023","23,680","23,680","23,680","23,680","2,33%"
"02.11.2023","23,140","23,140","23,140","23,140","2,12%"
"31.10.2023","22,660","22,660","22,660","22,660","1,07%"
"30.10.2023","22,420","22,420","22,420","22,420","-0,40%"
"27.10.2023","22,510","22,510","22,510","22,510","-0,18%"
"26.10.2023","22,550","22,550","22,550","22,550","-0,44%"
"25.10.2023","22,650","22,650","22,650","22,650","-1,18%"
"24.10.2023","22,920","22,920","22,920","22,920","1,06%"
"23.10.2023","22,680","22,680","22,680","22,680","-1,35%"
"20.10.2023","22,990","22,990","22,990","22,990","-1,29%"
"19.10.2023","23,290","23,290","23,290","23,290","-1,02%"
"18.10.2023","23,530","23,530","23,530","23,530","-0,47%"
"17.10.2023","23,640","23,640","23,640","23,640","0,55%"
"16.10.2023","23,510","23,510","23,510","23,510","-0,13%"
"13.10.2023","23,540","23,540","23,540","23,540","-1,30%"
"12.10.2023","23,850","23,850","23,850","23,850","-0,83%"
"11.10.2023","24,050","24,050","24,050","24,050","0,63%"
"10.10.2023","23,900","23,900","23,900","23,900","2,05%"
"09.10.2023","23,420","23,420","23,420","23,420","1,08%"
"06.10.2023","23,170","23,170","23,170","23,170","-0,26%"
"05.10.2023","23,230","23,230","23,230","23,230","0,74%"
"04.10.2023","23,060","23,060","23,060","23,060","-1,37%"
"03.10.2023","23,380","23,380","23,380","23,380","-1,68%"
"02.10.2023","23,780","23,780","23,780","23,780","-1,65%"
"29.09.2023","24,180","24,180","24,180","24,180","1,30%"
"28.09.2023","23,870","23,870","23,870","23,870","0,13%"
"27.09.2023","23,840","23,840","23,840","23,840","0,00%"
"26.09.2023","23,840","23,840","23,840","23,840","-0,21%"
"25.09.2023","23,890","23,890","23,890","23,890","-0,33%"
"22.09.2023","23,970","23,970","23,970","23,970","-0,08%"
"21.09.2023","23,990","23,990","23,990","23,990","-2,60%"
"20.09.2023","24,630","24,630","24,630","24,630","0,65%"
"19.09.2023","24,470","24,470","24,470","24,470","0,16%"
"18.09.2023","24,430","24,430","24,430","24,430","-0,73%"
"15.09.2023","24,610","24,610","24,610","24,610","-0,28%"
"14.09.2023","24,680","24,680","24,680","24,680","0,45%"
"13.09.2023","24,570","24,570","24,570","24,570","-0,49%"
"12.09.2023","24,690","24,690","24,690","24,690","0,04%"
"11.09.2023","24,680","24,680","24,680","24,680","0,57%"
"08.09.2023","24,540","24,540","24,540","24,540","0,16%"
"07.09.2023","24,500","24,500","24,500","24,500","-1,33%"
"06.09.2023","24,830","24,830","24,830","24,830","0,12%"
"05.09.2023","24,800","24,800","24,800","24,800","-1,31%"
"01.09.2023","25,130","25,130","25,130","25,130","0,40%"
"31.08.2023","25,030","25,030","25,030","25,030","0,24%"
"30.08.2023","24,970","24,970","24,970","24,970","1,55%"
"29.08.2023","24,590","24,590","24,590","24,590","1,24%"
"25.08.2023","24,290","24,290","24,290","24,290","-0,90%"
"24.08.2023","24,510","24,510","24,510","24,510","0,74%"
"23.08.2023","24,330","24,330","24,330","24,330","0,21%"
"22.08.2023","24,280","24,280","24,280","24,280","-0,16%"
"21.08.2023","24,320","24,320","24,320","24,320","0,58%"
"18.08.2023","24,180","24,180","24,180","24,180","-1,47%"
"17.08.2023","24,540","24,540","24,540","24,540","-1,17%"
"16.08.2023","24,830","24,830","24,830","24,830","-0,40%"
"14.08.2023","24,930","24,930","24,930","24,930","-0,64%"
"11.08.2023","25,090","25,090","25,090","25,090","-1,57%"
"10.08.2023","25,490","25,490","25,490","25,490","0,39%"
"09.08.2023","25,390","25,390","25,390","25,390","0,59%"
"08.08.2023","25,240","25,240","25,240","25,240","-0,90%"
"07.08.2023","25,470","25,470","25,470","25,470","-0,16%"
"04.08.2023","25,510","25,510","25,510","25,510","0,59%"
"03.08.2023","25,360","25,360","25,360","25,360","-1,36%"
"02.08.2023","25,710","25,710","25,710","25,710","-0,73%"
"01.08.2023","25,900","25,900","25,900","25,900","-0,19%"
"31.07.2023","25,950","25,950","25,950","25,950","0,58%"
"28.07.2023","25,800","25,800","25,800","25,800","-0,27%"
"27.07.2023","25,870","25,870","25,870","25,870","0,78%"
"26.07.2023","25,670","25,670","25,670","25,670","0,27%"
"25.07.2023","25,600","25,600","25,600","25,600","0,27%"
"24.07.2023","25,530","25,530","25,530","25,530","-0,12%"
"21.07.2023","25,560","25,560","25,560","25,560","-0,62%"
"20.07.2023","25,720","25,720","25,720","25,720","-0,77%"
"19.07.2023","25,920","25,920","25,920","25,920","0,54%"
"18.07.2023","25,780","25,780","25,780","25,780","0,94%"
"17.07.2023","25,540","25,540","25,540","25,540","-0,16%"
"14.07.2023","25,580","25,580","25,580","25,580","-0,47%"
"13.07.2023","25,700","25,700","25,700","25,700","0,78%"
"12.07.2023","25,500","25,500","25,500","25,500","1,76%"
"11.07.2023","25,060","25,060","25,060","25,060","1,38%"
"10.07.2023","24,720","24,720","24,720","24,720","0,69%"
"07.07.2023","24,550","24,550","24,550","24,550","0,95%"
"06.07.2023","24,320","24,320","24,320","24,320","-1,62%"
"05.07.2023","24,720","24,720","24,720","24,720","-0,84%"
"03.07.2023","24,930","24,930","24,930","24,930","0,16%"
"30.06.2023","24,890","24,890","24,890","24,890","1,14%"
"29.06.2023","24,610","24,610","24,610","24,610","0,78%"
"28.06.2023","24,420","24,420","24,420","24,420","1,33%"
"27.06.2023","24,100","24,100","24,100","24,100","-0,29%"
"26.06.2023","24,170","24,170","24,170","24,170","-0,62%"
"22.06.2023","24,320","24,320","24,320","24,320","-0,53%"
"21.06.2023","24,450","24,450","24,450","24,450","-0,12%"
"20.06.2023","24,480","24,480","24,480","24,480","-1,25%"
"16.06.2023","24,790","24,790","24,790","24,790","0,73%"
"15.06.2023","24,610","24,610","24,610","24,610","-0,77%"
"14.06.2023","24,800","24,800","24,800","24,800","0,32%"
"13.06.2023","24,720","24,720","24,720","24,720","0,98%"
"12.06.2023","24,480","24,480","24,480","24,480","-0,04%"
"09.06.2023","24,490","24,490","24,490","24,490","0,62%"
"08.06.2023","24,340","24,340","24,340","24,340","-0,65%"
"07.06.2023","24,500","24,500","24,500","24,500","2,13%"
"06.06.2023","23,990","23,990","23,990","23,990","0,21%"
"05.06.2023","23,940","23,940","23,940","23,940","0,67%"
"02.06.2023","23,780","23,780","23,780","23,780","2,06%"
"01.06.2023","23,300","23,300","23,300","23,300","0,30%"
"31.05.2023","23,230","23,230","23,230","23,230","-1,53%"
"30.05.2023","23,590","23,590","23,590","23,590","0,55%"
"26.05.2023","23,460","23,460","23,460","23,460","0,00%"
"25.05.2023","23,460","23,460","23,460","23,460","0,04%"
"24.05.2023","23,450","23,450","23,450","23,450","-2,17%"
"23.05.2023","23,970","23,970","23,970","23,970","-0,21%"
"22.05.2023","24,020","24,020","24,020","24,020","-0,12%"
"19.05.2023","24,050","24,050","24,050","24,050","2,04%"
"17.05.2023","23,570","23,570","23,570","23,570","-0,55%"
"16.05.2023","23,700","23,700","23,700","23,700","-0,46%"
"15.05.2023","23,810","23,810","23,810","23,810","-0,21%"
"12.05.2023","23,860","23,860","23,860","23,860","0,46%"
"11.05.2023","23,750","23,750","23,750","23,750","-0,75%"
"10.05.2023","23,930","23,930","23,930","23,930","0,59%"
"05.05.2023","23,790","23,790","23,790","23,790","1,28%"
"04.05.2023","23,490","23,490","23,490","23,490","-1,26%"
"03.05.2023","23,790","23,790","23,790","23,790","0,04%"
"02.05.2023","23,780","23,780","23,780","23,780","-0,21%"
"28.04.2023","23,830","23,830","23,830","23,830","0,42%"
"27.04.2023","23,730","23,730","23,730","23,730","-0,17%"
"26.04.2023","23,770","23,770","23,770","23,770","-1,16%"
"25.04.2023","24,050","24,050","24,050","24,050","-0,58%"
"24.04.2023","24,190","24,190","24,190","24,190","0,67%"
"21.04.2023","24,030","24,030","24,030","24,030","-0,54%"
"20.04.2023","24,160","24,160","24,160","24,160","0,17%"
"19.04.2023","24,120","24,120","24,120","24,120","-0,50%"
"18.04.2023","24,240","24,240","24,240","24,240","0,79%"
"17.04.2023","24,050","24,050","24,050","24,050","-0,46%"
"14.04.2023","24,160","24,160","24,160","24,160","0,96%"
"13.04.2023","23,930","23,930","23,930","23,930","0,21%"
"12.04.2023","23,880","23,880","23,880","23,880","0,59%"
"11.04.2023","23,740","23,740","23,740","23,740","1,80%"
"06.04.2023","23,320","23,320","23,320","23,320","-0,98%"
"05.04.2023","23,550","23,550","23,550","23,550","-1,71%"
"04.04.2023","23,960","23,960","23,960","23,960","-0,25%"
"03.04.2023","24,020","24,020","24,020","24,020","0,50%"
"31.03.2023","23,900","23,900","23,900","23,900","0,34%"
"30.03.2023","23,820","23,820","23,820","23,820","1,02%"
"29.03.2023","23,580","23,580","23,580","23,580","1,16%"
"28.03.2023","23,310","23,310","23,310","23,310","0,34%"
"27.03.2023","23,230","23,230","23,230","23,230","2,15%"
"24.03.2023","22,740","22,740","22,740","22,740","-2,94%"
"23.03.2023","23,430","23,430","23,430","23,430","0,00%"
"22.03.2023","23,430","23,430","23,430","23,430","0,13%"
"21.03.2023","23,400","23,400","23,400","23,400","1,52%"
"20.03.2023","23,050","23,050","23,050","23,050","1,27%"
"17.03.2023","22,760","22,760","22,760","22,760","-0,83%"
"16.03.2023","22,950","22,950","22,950","22,950","0,88%"
"15.03.2023","22,750","22,750","22,750","22,750","-3,19%"
"14.03.2023","23,500","23,500","23,500","23,500","1,51%"
"13.03.2023","23,150","23,150","23,150","23,150","-2,98%"
"10.03.2023","23,860","23,860","23,860","23,860","-3,60%"
"09.03.2023","24,750","24,750","24,750","24,750","-0,24%"
"08.03.2023","24,810","24,810","24,810","24,810","-0,88%"
"07.03.2023","25,030","25,030","25,030","25,030","-0,44%"
"06.03.2023","25,140","25,140","25,140","25,140","0,68%"
"03.03.2023","24,970","24,970","24,970","24,970","1,26%"
"02.03.2023","24,660","24,660","24,660","24,660","-0,88%"
"01.03.2023","24,880","24,880","24,880","24,880","0,65%"
"28.02.2023","24,720","24,720","24,720","24,720","1,56%"
"24.02.2023","24,340","24,340","24,340","24,340","-1,46%"
"23.02.2023","24,700","24,700","24,700","24,700","0,73%"
"22.02.2023","24,520","24,520","24,520","24,520","-0,61%"
"21.02.2023","24,670","24,670","24,670","24,670","-0,56%"
"17.02.2023","24,810","24,810","24,810","24,810","-0,60%"
"16.02.2023","24,960","24,960","24,960","24,960","0,20%"
"15.02.2023","24,910","24,910","24,910","24,910","-0,76%"
"14.02.2023","25,100","25,100","25,100","25,100","0,76%"
"13.02.2023","24,910","24,910","24,910","24,910","0,61%"
"10.02.2023","24,760","24,760","24,760","24,760","-2,17%"
"09.02.2023","25,310","25,310","25,310","25,310","0,32%"
"08.02.2023","25,230","25,230","25,230","25,230","1,28%"
"07.02.2023","24,910","24,910","24,910","24,910","-0,64%"
"06.02.2023","25,070","25,070","25,070","25,070","-0,99%"
"03.02.2023","25,320","25,320","25,320","25,320","-0,28%"
"02.02.2023","25,390","25,390","25,390","25,390","1,93%"
"01.02.2023","24,910","24,910","24,910","24,910","1,76%"
"31.01.2023","24,480","24,480","24,480","24,480","-0,20%"
"30.01.2023","24,530","24,530","24,530","24,530","-0,16%"
"27.01.2023","24,570","24,570","24,570","24,570","0,70%"
"26.01.2023","24,400","24,400","24,400","24,400","1,71%"
"25.01.2023","23,990","23,990","23,990","23,990","-0,37%"
"24.01.2023","24,080","24,080","24,080","24,080","0,25%"
"23.01.2023","24,020","24,020","24,020","24,020","1,09%"
"20.01.2023","23,760","23,760","23,760","23,760","0,51%"
"19.01.2023","23,640","23,640","23,640","23,640","-2,23%"
"18.01.2023","24,180","24,180","24,180","24,180","0,92%"
"17.01.2023","23,960","23,960","23,960","23,960","1,10%"
"13.01.2023","23,700","23,700","23,700","23,700","0,98%"
"12.01.2023","23,470","23,470","23,470","23,470","0,38%"
"11.01.2023","23,380","23,380","23,380","23,380","1,34%"
"10.01.2023","23,070","23,070","23,070","23,070","-0,86%"
"09.01.2023","23,270","23,270","23,270","23,270","2,65%"
"06.01.2023","22,670","22,670","22,670","22,670","0,71%"
"05.01.2023","22,510","22,510","22,510","22,510","-1,14%"
"04.01.2023","22,770","22,770","22,770","22,770","0,18%"
"03.01.2023","22,730","22,730","22,730","22,730","0,84%"
"30.12.2022","22,540","22,540","22,540","22,540","-0,04%"
"29.12.2022","22,550","22,550","22,550","22,550","-0,27%"
"28.12.2022","22,610","22,610","22,610","22,610","1,12%"
"23.12.2022","22,360","22,360","22,360","22,360","-0,36%"
"22.12.2022","22,440","22,440","22,440","22,440","-0,36%"
"21.12.2022","22,520","22,520","22,520","22,520","1,12%"
"20.12.2022","22,270","22,270","22,270","22,270","-0,27%"
"19.12.2022","22,330","22,330","22,330","22,330","-0,53%"
"16.12.2022","22,450","22,450","22,450","22,450","-1,01%"
"15.12.2022","22,680","22,680","22,680","22,680","-2,03%"
"14.12.2022","23,150","23,150","23,150","23,150","-1,53%"
"13.12.2022","23,510","23,510","23,510","23,510","3,71%"
"12.12.2022","22,670","22,670","22,670","22,670","-1,48%"
"09.12.2022","23,010","23,010","23,010","23,010","-0,22%"
"08.12.2022","23,060","23,060","23,060","23,060","0,83%"
"07.12.2022","22,870","22,870","22,870","22,870","-0,91%"
"06.12.2022","23,080","23,080","23,080","23,080","-1,20%"
"05.12.2022","23,360","23,360","23,360","23,360","-0,38%"
"02.12.2022","23,450","23,450","23,450","23,450","-1,30%"
"01.12.2022","23,760","23,760","23,760","23,760","3,30%"
"30.11.2022","23,000","23,000","23,000","23,000","-0,09%"
"29.11.2022","23,020","23,020","23,020","23,020","-0,48%"
"28.11.2022","23,130","23,130","23,130","23,130","-0,56%"
"25.11.2022","23,260","23,260","23,260","23,260","0,48%"
"23.11.2022","23,150","23,150","23,150","23,150","1,45%"
"22.11.2022","22,820","22,820","22,820","22,820","0,57%"
"21.11.2022","22,690","22,690","22,690","22,690","-0,61%"
"18.11.2022","22,830","22,830","22,830","22,830","1,78%"
"17.11.2022","22,430","22,430","22,430","22,430","-1,75%"
"16.11.2022","22,830","22,830","22,830","22,830","-1,21%"
"15.11.2022","23,110","23,110","23,110","23,110","1,14%"
"14.11.2022","22,850","22,850","22,850","22,850","-0,70%"
"11.11.2022","23,010","23,010","23,010","23,010","2,18%"
"10.11.2022","22,520","22,520","22,520","22,520","3,40%"
"09.11.2022","21,780","21,780","21,780","21,780","-0,77%"
"08.11.2022","21,950","21,950","21,950","21,950","0,73%"
"07.11.2022","21,790","21,790","21,790","21,790","-0,46%"
"04.11.2022","21,890","21,890","21,890","21,890","0,92%"
"03.11.2022","21,690","21,690","21,690","21,690","-2,12%"
"02.11.2022","22,160","22,160","22,160","22,160","0,14%"
"31.10.2022","22,130","22,130","22,130","22,130","0,96%"
"28.10.2022","21,920","21,920","21,920","21,920","0,18%"
"27.10.2022","21,880","21,880","21,880","21,880","0,69%"
"26.10.2022","21,730","21,730","21,730","21,730","1,64%"
"25.10.2022","21,380","21,380","21,380","21,380","1,91%"
"24.10.2022","20,980","20,980","20,980","20,980","2,09%"
"21.10.2022","20,550","20,550","20,550","20,550","-1,01%"
"20.10.2022","20,760","20,760","20,760","20,760","0,24%"
"19.10.2022","20,710","20,710","20,710","20,710","-2,03%"
"18.10.2022","21,140","21,140","21,140","21,140","2,13%"
"17.10.2022","20,700","20,700","20,700","20,700","0,24%"
"14.10.2022","20,650","20,650","20,650","20,650","3,51%"
"13.10.2022","19,950","19,950","19,950","19,950","-0,70%"
"12.10.2022","20,090","20,090","20,090","20,090","-0,15%"
"11.10.2022","20,120","20,120","20,120","20,120","-1,47%"
"10.10.2022","20,420","20,420","20,420","20,420","-0,58%"
"07.10.2022","20,540","20,540","20,540","20,540","-2,47%"
"06.10.2022","21,060","21,060","21,060","21,060","3,74%"
